# ra  dec  z  mag_u  mag_g  mag_r  mag_i  mag_z
205.006658420698  0.1699346496806  0.327993  24.09025  20.86191  19.18929  18.61024  18.29893
205.244314386878  0.0876900814066321  0.33202  23.02936  20.79357  19.11393  18.55574  18.2106
205.884887500061  0.0652363846896141  0.36483  22.76929  20.55638  18.78632  18.16328  17.7598
205.829988656981  0.165417530595988  0.354421  22.75736  21.08063  19.41162  18.82273  18.40448
205.946482071751  0.125141453054968  0.346212  22.73209  20.69217  18.97891  18.39495  18.12573
205.959112417309  0.140799121248816  0.364259  24.21181  20.76615  18.95111  18.33018  17.96537
205.983700367783  0.183248174525041  0.331685  22.47403  20.31676  18.62184  18.06233  17.6977
206.001032300308  0.0546619601458939  0.317199  22.08099  20.29165  18.7107  18.14293  17.79704
206.041701846553  0.0293120049984141  0.332675  25.37236  21.20941  19.44303  18.91843  18.59069
206.353341420455  0.201476039672888  0.245207  22.14398  19.40877  17.92234  17.53445  17.07979
206.254451846072  0.0894502711411775  0.358531  22.66412  20.57605  18.85404  18.25918  17.77371
206.344692575228  0.206033130863904  0.257951  21.43777  19.17541  17.66653  17.15169  16.85817
206.291308829803  0.0652739971369253  0.342543  22.60873  20.16837  18.3969  17.80172  17.46012
206.388444553134  0.164959586223649  0.30366  23.25488  20.59884  19.03007  18.48485  18.25708
206.489290261659  0.00674516795291606  0.369782  23.52056  20.58361  18.84602  18.20109  17.87651
206.551867416517  0.159025226540588  0.35226  23.5061  20.73524  19.05705  18.46325  18.09047
206.617590302241  0.128809850307658  0.482478  25.49186  21.19438  19.43298  18.55797  18.11197
206.717339253599  0.19495980386648  0.367238  22.456  20.91122  19.04977  18.44121  18.03962
207.238616210744  0.0893654944513238  0.441704  22.41196  20.70374  18.9599  18.17621  17.81878
207.479786448746  0.096348583455914  0.293487  22.80177  20.30895  18.80718  18.2982  18.03171
207.515320011388  0.0110015400933004  0.338291  26.01214  20.44357  18.76338  18.18076  17.82045
207.721062035696  0.162323509105549  0.330126  22.19245  20.5204  18.86604  18.28623  17.96735
207.792065776136  0.148659568800856  0.271247  22.02827  20.17187  18.67879  18.18018  17.84354
207.994009726479  0.0896743532072676  0.361467  22.65975  21.13131  19.41393  18.88274  18.4195
208.048780967898  0.183445250619894  0.293802  22.98861  20.27872  18.73517  18.16101  17.79551
208.176226309543  0.135489473732194  0.272156  22.39862  19.94109  18.44456  17.90566  17.56433
208.276662624055  0.0215504150541852  0.337383  23.60756  21.023  19.35804  18.79174  18.43144
208.365223376678  0.0225952505616812  0.306704  25.53647  20.45685  18.92439  18.37259  18.02969
208.437104889705  0.0711635508322248  0.343466  22.03121  20.12693  18.43715  17.81759  17.48003
208.456613154069  0.0682647455348637  0.359589  24.93311  21.10835  19.30655  18.67629  18.38338
208.457202701931  0.0650917597545338  0.367497  24.23701  21.01664  19.18129  18.58855  18.17282
208.40027178935  0.170505159951085  0.402643  22.49062  21.00968  19.31942  18.63894  18.28445
208.489372254484  0.212099263910391  0.36067  24.23188  21.28427  19.51786  18.8947  18.56164
208.834397814777  0.122462772444976  0.336991  22.57689  20.35829  18.61485  18.09239  17.65168
208.801443870872  0.187540826815222  0.395267  24.43444  21.23095  19.37836  18.70277  18.31049
208.984290444992  0.159237801588068  0.284464  22.51084  20.23993  18.73881  18.18308  17.88127
209.229554930041  0.165103072058825  0.310681  23.49579  20.51657  18.92602  18.38933  18.01315
209.633840781787  0.0641880217400685  0.340552  24.16942  20.50223  18.84729  18.25272  17.82831
210.2234947876  0.0882943045475695  0.336141  23.27268  20.51246  18.84468  18.26519  17.87984
210.358504360623  0.0462682092895525  0.356269  22.69272  20.74681  18.97454  18.37543  17.97252
210.493929488578  0.101807530417331  0.356574  22.93055  20.76859  19.03965  18.42815  18.04492
210.728373838434  0.115566350032917  0.37032  22.62782  20.90168  19.18101  18.56583  18.11907
211.541728882817  0.093495285599269  0.288174  23.14895  20.21759  18.68911  18.1237  17.77335
211.558110445108  0.0929998134127683  0.45242  21.73839  21.12549  19.23352  18.43671  18.06431
211.865757116328  0.0537083827641068  0.505369  22.73501  20.17341  18.59655  17.71583  17.27893
211.865865378828  0.04848455540776  0.424521  22.52761  20.64535  18.93573  18.20674  17.80238
211.8729095016  0.21216455361259  0.306671  22.18006  20.4505  18.8712  18.35642  17.9755
211.78538766672  0.0452474384001773  0.304744  21.75257  20.28144  18.7234  18.18902  17.82208
211.980417562297  0.0314709310243088  0.313537  24.90399  20.7826  19.20268  18.61291  18.35017
212.550939892456  0.109224320224359  0.325807  24.89243  20.11292  18.36128  17.82266  17.47725
212.744217691378  0.17789174610218  0.290588  22.96165  20.39464  18.86128  18.39859  18.09237
212.845199400508  0.0233116806071842  0.345833  23.45041  20.78542  19.05658  18.46284  18.14626
212.897444770098  0.0134402564270425  0.345107  22.40988  20.71689  19.03935  18.42201  18.09846
212.891357829983  0.178638358745581  0.456459  23.30276  20.72534  18.76727  17.98085  17.50336
213.036142019753  0.0412566882779052  0.327703  24.55473  20.73781  19.10714  18.57347  18.15067
213.18457232157  0.07419648560182  0.311269  24.27034  20.52636  18.87  18.33797  18.0292
214.027864613285  0.119676997961247  0.269958  22.90155  19.97461  18.46044  17.94056  17.51817
214.252999357804  0.0554767619538737  0.342077  22.90304  20.10618  18.38815  17.76772  17.4275
214.258038916456  0.0569000980651942  0.343139  23.55035  20.31287  18.60191  17.97401  17.69777
214.462738622062  0.0493429262521184  0.349207  21.8881  20.76853  18.86863  18.31396  18.02361
214.630359686152  0.0725774320993956  0.315478  22.54261  20.19308  18.56622  17.98747  17.69272
214.6570567436  0.159357298854661  0.319948  21.79315  20.10485  18.40938  17.8047  17.59595
214.775125402984  0.191323299400031  0.304677  21.72365  19.80713  18.04398  17.47651  17.32404
214.993978579552  0.176846087547739  0.359284  22.66139  21.10346  19.33053  18.75504  18.3156
215.099474483011  0.111181194995128  0.389406  24.05957  20.45399  18.67286  18.00802  17.57494
215.257118499181  0.195989471353477  0.257466  21.57271  18.40978  16.83807  16.34638  16.0074
215.258151777543  0.0365680711731325  0.307463  22.90537  20.1771  18.5591  18.0927  17.73071
215.272183379068  0.156096547553075  0.268788  23.95564  20.63337  19.16223  18.82237  18.46774
215.73984171897  0.150440123733703  0.071917  18.77475  16.69167  15.09412  14.99381  14.66741
215.96161146332  0.0433095062347832  0.307321  22.20869  20.02199  18.41261  17.83013  17.48305
215.9740320004  0.175529015902359  0.327934  20.98319  19.27823  17.53655  16.9587  16.62666
216.062142414559  0.152375739949046  0.327373  22.23337  20.5191  18.89719  18.34019  17.98548
215.950718485831  0.00752904682399094  0.33221  21.66681  20.25207  18.54139  17.94637  17.64332
216.2128416289  0.0731245733843914  0.350412  22.45582  21.08464  19.42405  18.82894  18.50317
216.155135792457  0.143217067153455  0.300478  21.97184  19.09617  17.39556  16.83946  16.52816
216.168344286875  0.17255215746855  0.279469  23.50471  20.84513  19.33422  18.85011  18.49644
216.26346083155  0.181624093292273  0.330766  22.46866  20.71302  19.08159  18.49462  18.1698
216.451253970694  0.124525461295352  0.277936  22.23262  20.17044  18.68219  18.15354  17.88116
216.479206480022  0.073028928591123  0.348365  24.77858  20.8463  19.18621  18.55696  18.24454
216.685512645777  0.0823508592856949  0.357941  22.53695  21.15462  19.34252  18.79729  18.44802
217.072526980579  0.0646540066593523  0.326971  22.54473  20.61862  19.02592  18.4161  18.0828
217.007950165559  0.195518136204046  0.33971  23.36827  20.87699  19.18701  18.64281  18.34281
217.748665256636  0.164672575658576  0.334809  22.99473  20.83505  19.16773  18.60625  18.30202
217.834182663044  0.0948731881551476  0.340019  24.71313  20.98659  19.21217  18.68384  18.35014
217.974137754099  0.0813778084706319  0.331536  24.0502  20.46538  18.83538  18.23432  17.88436
218.080835318537  0.171406700688439  0.438334  22.71748  21.00773  19.28296  18.53267  18.11814
218.479736117772  0.0448364464239378  0.270214  23.41469  19.98671  18.48916  17.97905  17.61839
218.535163124706  0.116391675058061  0.306226  23.13351  20.70011  19.11418  18.5954  18.24899
218.574589606208  0.0877087208015198  0.386506  23.8331  20.71666  19.01753  18.3462  17.96395
218.758976532741  0.115864724967563  0.294538  21.9364  20.08475  18.5543  17.96921  17.67455
218.864479930271  0.140520402794144  0.25326  21.54729  19.06135  17.56079  17.0353  16.75483
218.867589163722  0.0582456193119685  0.354797  24.10115  21.2851  19.59633  19.01692  18.63038
218.88139158288  0.110617029734449  0.292226  22.18597  20.36787  18.85077  18.27707  18.01413
219.018607536209  0.0541062999282526  0.113628  19.05557  16.50552  15.03284  14.68847  14.45269
219.067746967877  0.100700679825877  0.328908  22.01935  19.64281  17.90006  17.33159  16.95321
219.078145702673  0.170164416361484  0.324732  22.95704  20.84892  19.21887  18.6758  18.31688
219.403946247652  0.170498975216949  0.28176  21.83088  19.92966  18.41908  17.82579  17.49528
219.610919685895  0.043169782473239  0.279651  22.0144  19.89035  18.38567  17.79305  17.38918
219.798959953071  0.177493703694271  0.350984  22.78113  20.9996  19.36135  18.77833  18.39477
219.849259849041  0.213395486610667  0.281095  22.50011  20.01315  18.49263  17.93518  17.62532
219.870277139591  0.21271045001611  0.303343  23.81944  20.09475  18.49953  17.94494  17.58313
219.95743454474  0.0689871531982747  0.304675  22.17926  20.04468  18.46285  17.93032  17.65518
219.959511275222  0.0875907495508045  0.29397  25.78607  20.67478  19.19128  18.68109  18.43607
219.87295548372  0.165058617681335  0.357464  22.21767  20.92728  19.15529  18.58335  18.22626
220.086449360655  0.130173920896701  0.302188  21.68344  19.87773  18.26734  17.73054  17.4114
220.117052764297  0.192153642905882  0.342902  23.1683  20.0341  18.22167  17.62782  17.31521
220.007703256963  0.0124622035035784  0.290421  23.63411  20.70461  19.2013  18.66376  18.32678
220.031135235861  0.0609990719774156  0.372405  25.90875  20.86886  19.15183  18.52027  18.11372
220.487312290171  0.107575930846123  0.34466  24.70971  21.27511  19.5009  18.93691  18.63577
220.517802854683  0.166658535652119  0.297583  22.88599  20.58055  19.01634  18.50807  18.15423
220.826018553756  0.145599704584226  0.312549  23.03506  20.09647  18.46591  17.91026  17.54199
220.861209701632  0.0113052206512607  0.257692  22.40392  19.94915  18.46609  17.93862  17.58543
220.894726123422  0.0639757320692443  0.280985  22.27505  20.38231  18.89281  18.37154  18.03971
220.901674216294  0.0208847385511175  0.308023  22.21107  20.43843  18.86635  18.27905  17.91149
220.996621859262  0.156646362520653  0.313789  22.92331  19.86861  18.27273  17.6504  17.2603
221.013298129277  0.124789611265497  0.275493  21.31215  19.66688  18.15847  17.61483  17.24944
221.037756757224  0.178474638994712  0.282927  21.78436  18.85359  17.25451  16.6832  16.37888
220.94367756575  0.119307755963197  0.315652  23.31622  20.81343  19.24035  18.68565  18.33437
221.08722900568  0.191473535832727  0.297982  21.77193  20.07069  18.49851  17.95091  17.63274
221.038700845212  0.08559115918921  0.277407  23.36075  20.5803  19.10055  18.61624  18.27861
221.067747794235  0.133110068303803  0.333427  24.11163  21.0116  19.29627  18.72915  18.41513
221.097931087313  0.213625066577597  0.292172  22.87869  20.22425  18.68532  18.12861  17.80607
221.071662578602  0.165970610530176  0.330973  23.45161  20.8883  19.25529  18.68506  18.37322
221.135272794241  0.187392265077848  0.406022  23.70961  21.06424  19.35694  18.67103  18.24332
221.220646094602  0.00970133007496815  0.33956  22.16321  19.80361  18.1316  17.46334  17.24306
221.226843165126  0.141731288324871  0.2909  23.16297  20.3298  18.79861  18.23876  17.89004
221.222862825842  0.142538503717074  0.307993  23.78844  20.34068  18.75028  18.18484  17.82064
221.230168048884  0.142505191887914  0.308071  22.51429  20.26863  18.70326  18.1312  17.85072
221.225005587278  0.1401404034314  0.32124  24.30553  20.87236  19.25874  18.71286  18.35443
221.280955510854  0.137784881875527  0.301014  23.91391  20.57439  19.02493  18.49546  18.19791
221.328394076864  0.119891071349268  0.340587  22.96623  20.70676  19.05889  18.46199  18.05597
221.333529890626  0.11467927095016  0.278387  22.06219  19.41635  17.86864  17.30639  17.01409
221.343164589365  0.133277838614606  0.347115  22.79865  20.82404  19.17249  18.53543  18.2834
221.47014351703  0.151596516042776  0.351781  22.48948  20.83225  19.14403  18.50697  18.2734
221.460394316652  0.0111233929729747  0.365135  23.1858  20.82039  19.07016  18.41644  18.12698
221.472095936759  0.158485998860019  0.304306  23.73619  20.42243  18.86073  18.32708  17.96078
221.623063318932  0.0537384237176215  0.354639  22.11263  20.76817  18.98634  18.36336  18.05915
221.543282681876  0.0465193388762811  0.350399  22.09192  20.557  18.72072  18.10959  17.88112
221.781078115021  0.0927767438008196  0.32068  26.27808  20.85448  19.22038  18.64055  18.35738
221.813080177793  0.17856282864973  0.367962  23.31145  20.89674  19.1292  18.534  18.07548
222.166481037113  0.0911101221976716  0.288953  21.69874  19.63026  18.08155  17.49346  17.18692
222.263118720471  0.0728920162894469  0.406632  24.44038  20.85915  18.87465  18.12454  17.82704
222.248572997023  0.10137663786891  0.356298  21.8874  20.40791  18.58941  18.00397  17.61876
222.279833298027  0.0235652395670454  0.341957  22.68863  20.35419  18.66638  18.05282  17.72115
222.246772120374  0.0858645343821026  0.347707  25.69652  20.72038  18.9648  18.36897  18.0633
222.452782478713  0.0244818580790598  0.30544  23.36285  20.27003  18.67123  18.11808  17.83127
222.436971265898  0.154354144131669  0.413397  23.09972  20.99027  19.25856  18.55616  18.1819
222.80275466939  0.130309862727438  0.314547  24.89143  20.81648  19.20928  18.67509  18.3499
222.85938867907  0.134403276287917  0.275964  21.69075  19.32649  17.73322  17.09896  16.67344
222.96124171148  0.0996836928968122  0.308718  22.22949  20.3522  18.75727  18.20379  17.89164
223.505758484493  0.186843014264519  0.311989  21.65993  20.23946  18.66845  18.10046  17.71624
223.709836446671  0.159452638270752  0.346695  24.47326  20.8577  19.17426  18.59989  18.26393
223.836147432094  0.0170746626057045  0.357222  21.76545  20.54492  18.833  18.21421  17.84464
223.752078697243  0.136343320228756  0.496229  24.87908  21.21276  19.45121  18.54422  18.06738
224.11021045202  0.202377618278689  0.370537  26.01233  21.05913  19.24533  18.62683  18.25331
224.380099661399  0.0119176659547522  0.367384  21.7381  20.46474  18.53132  17.89553  17.56433
224.606055043651  0.110128200457496  0.342768  23.30283  20.32232  18.57202  17.95356  17.65677
224.663119405737  0.0460190441827249  0.474993  23.26853  21.16419  19.44367  18.58632  18.26862
224.833159654092  0.0569863212242685  0.362753  21.89629  20.50281  18.54737  17.92267  17.61611
224.815646138517  0.0544616242052742  0.354757  22.82316  20.18486  18.47166  17.83936  17.46056
